property_id,dwelling_subclass,zoning_type,lot_frontage_ft,lot_area_sq_ft,street_type,alley_type,lot_shape,land_contour,utilities,lot_configuration,land_slope,neighborhood,condition_1,condition_2,dwelling_type,dwelling_style,overall_quality_rating,overall_condition_rating,year_built,year_remod_add,roof_style,roof_material,exterior_type_1,exterior_type_2,masonry_veneer_type,masonry_veneer_area_sq_ft,exterior_quality_rating,exterior_condition_rating,foundation_type,bsmt_quality_rating,bsmt_condition_rating,bsmt_exposure_rating,bsmt_fin_type_1_rating,bsmt_fin_type_1_sq_ft,bsmt_fin_type_2_rating,bsmt_fin_type_2_sq_ft,bsmt_unf_sq_ft,total_bsmt_sq_ft,heating_type,heating_quality_rating,has_central_air,electrical_system_type,first_flr_sq_ft,second_flr_sq_ft,low_quality_fin_sq_ft,gr_living_area_sq_ft,bsmt_full_bath_count,bsmt_half_bath_count,full_bath_count,half_bath_count,bedroom_abv_grd_count,kitchen_abv_grd_count,kitchen_quality_rating,room_abv_grd_count,functionality_type,fireplace_count,fireplace_quality_rating,garage_type,garage_finish_rating,garage_car_count,garage_area_sq_ft,garage_quality_rating,garage_condition_rating,paved_drive_type,wood_deck_sq_ft,open_porch_sq_ft,enclosed_porch_sq_ft,three_season_porch_sq_ft,screen_porch_sq_ft,pool_area_sq_ft,pool_quality_rating,fence_quality_rating,misc_feature,misc_value,month_sold,year_sold,sale_type,sale_condition,sale_price,longitude,latitude
0528108070,Two_Story_1946_and_Newer,Residential_Low_Density,96,11308,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,936,Unf,0,168,1104,GasA,Excellent,Y,SBrkr,1130,1054,0,2184,1,0,2,1,3,1,Excellent,10,Typ,1,Good,Attchd,Fin,3,836,Typical,Typical,Paved,0,102,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,335000,-93.652863,42.062942
0528108130,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,12350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,1232,Unf,0,788,2020,GasA,Excellent,Y,SBrkr,2020,0,0,2020,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,RFn,3,896,Typical,Typical,Paved,192,98,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,404000,-93.654439,42.062258
0528108140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94,12220,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,305,Excellent,Typical,CBlock,Excellent,Typical,No,GLQ,1436,Unf,0,570,2006,GasA,Excellent,Y,SBrkr,2020,0,0,2020,1,0,2,1,3,1,Excellent,9,Typ,1,Good,Attchd,Fin,3,900,Typical,Typical,Paved,156,54,0,0,0,0,No_Pool,No_Fence,,0,9,2009,New,Partial,402861,-93.654567,42.062257
0528110010,Two_Story_1946_and_Newer,Residential_Low_Density,97,13478,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,1338,Unf,0,384,1722,GasA,Excellent,Y,SBrkr,1728,568,0,2296,1,0,2,1,3,1,Excellent,10,Typ,1,Good,BuiltIn,RFn,3,842,Typical,Typical,Paved,382,274,0,0,0,0,No_Pool,No_Fence,,0,6,2009,ConLI,Normal,451950,-93.658224,42.062776
0528110020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,13693,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosA,PosA,OneFam,One_Story,Very_Excellent,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,2288,Unf,0,342,2630,GasA,Excellent,Y,SBrkr,2674,0,0,2674,2,0,2,1,2,1,Excellent,8,Typ,2,Good,Attchd,Fin,3,762,Typical,Typical,Paved,360,50,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,610000,-93.657835,42.062789
0528110090,Two_Story_1946_and_Newer,Residential_Low_Density,107,13891,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,0,Unf,0,1734,1734,GasA,Excellent,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Excellent,12,Typ,1,Good,BuiltIn,RFn,3,1020,Typical,Typical,Paved,52,170,0,0,192,0,No_Pool,No_Fence,,0,1,2009,New,Partial,582933,-93.657049,42.0623985
0528112040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,11578,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302,Excellent,Typical,PConc,Excellent,Typical,No,Unf,0,Unf,0,1736,1736,GasA,Excellent,Y,SBrkr,1736,0,0,1736,0,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,RFn,3,834,Typical,Typical,Paved,319,90,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,360000,-93.654437,42.062108
0528116010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,129,16870,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR3,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,1531,Unf,0,251,1782,GasA,Excellent,Y,SBrkr,1782,0,0,1782,1,0,2,0,3,1,Good,7,Typ,2,Good,Attchd,Fin,3,932,Typical,Typical,Paved,99,82,0,0,0,0,No_Pool,No_Fence,,0,4,2009,WD ,Normal,296000,-93.658854,42.060934
0528118060,Two_Story_1946_and_Newer,Residential_Low_Density,59,23303,Pave,No_Alley_Access,Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20,Good,Typical,PConc,Excellent,Typical,Av,GLQ,1230,Unf,0,278,1508,GasA,Excellent,Y,SBrkr,1508,1012,0,2520,1,0,2,1,5,1,Excellent,10,Typ,1,Good,BuiltIn,Fin,3,640,Typical,Typical,Paved,192,273,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Family,409900,-93.656737,42.060353
0528120020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,11146,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250,Good,Typical,PConc,Excellent,Typical,Av,Unf,0,Unf,0,1709,1709,GasA,Excellent,Y,SBrkr,1717,0,0,1717,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,3,908,Typical,Typical,Paved,169,39,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,255500,-93.653152,42.061382
0528120030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10367,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284,Excellent,Typical,PConc,Excellent,Typical,Mn,GLQ,1015,Unf,0,724,1739,GasA,Excellent,Y,SBrkr,1743,0,0,1743,1,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,RFn,3,927,Typical,Typical,Paved,168,45,0,0,0,0,No_Pool,No_Fence,,0,6,2009,ConLI,Normal,335000,-93.652884,42.061437
0528120160,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,9591,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262,Good,Typical,PConc,Excellent,Typical,Av,GLQ,1088,Unf,0,625,1713,GasA,Excellent,Y,SBrkr,1713,0,0,1713,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,Fin,3,856,Typical,Typical,Paved,0,26,0,0,170,0,No_Pool,No_Fence,,0,1,2009,WD ,Normal,274900,-93.654724,42.060576
0528120170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,10872,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122,Good,Typical,PConc,Excellent,Good,Av,GLQ,1037,Unf,0,467,1504,GasA,Excellent,Y,SBrkr,1531,0,0,1531,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,Fin,3,700,Typical,Typical,Paved,184,52,0,0,0,0,No_Pool,No_Fence,,0,2,2009,WD ,Normal,300000,-93.65476,42.060575
0528138010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,13514,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,,285,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,1142,Unf,0,632,1774,GasA,Excellent,Y,SBrkr,1808,0,0,1808,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,Fin,3,850,Typical,Typical,Paved,200,26,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,324000,-93.652084,42.061678
0528142040,Two_Story_1946_and_Newer,Residential_Low_Density,74,8834,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216,Good,Typical,PConc,Excellent,Typical,No,GLQ,1170,Unf,0,292,1462,GasA,Excellent,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Excellent,10,Typ,1,Good,Attchd,Fin,3,738,Typical,Typical,Paved,184,0,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,350000,-93.654652,42.060426
0528142090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,107,11362,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42,Good,Typical,PConc,Excellent,Typical,Mn,GLQ,1039,Unf,0,797,1836,GasA,Excellent,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,Fin,3,862,Typical,Typical,Paved,125,185,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,280000,-93.652724,42.060178
0528142130,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10655,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296,Good,Typical,PConc,Good,Typical,No,GLQ,1124,No_Basement,479,1603,3206,GasA,Excellent,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,3,880,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,10,2009,WD ,Normal,284000,-93.6541267,42.0599123
0528142150,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,12878,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418,Good,Typical,PConc,Good,Typical,No,ALQ,1262,Unf,0,498,1760,GasA,Excellent,Y,SBrkr,1760,0,0,1760,1,0,2,0,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,583,Typical,Typical,Paved,165,190,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,269500,-93.6547754,42.0598989
0528144020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,9541,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268,Good,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,1502,1502,GasA,Excellent,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,644,Typical,Typical,Paved,0,114,0,0,0,0,No_Pool,No_Fence,,0,9,2009,New,Partial,233170,-93.643771,42.061404
0528166060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,103,13472,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,56,Unf,0,2336,2392,GasA,Excellent,Y,SBrkr,2392,0,0,2392,0,0,2,0,3,1,Excellent,8,Typ,1,Excellent,Attchd,Fin,3,968,Typical,Typical,Paved,248,105,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,386250,-93.65604,42.059241
0528166090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,15274,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724,Good,Typical,PConc,Excellent,Typical,No,GLQ,1972,Unf,0,480,2452,GasA,Excellent,Y,SBrkr,2452,0,0,2452,2,0,2,0,3,1,Excellent,10,Typ,1,Good,Attchd,Fin,3,886,Typical,Typical,Paved,0,116,0,0,0,0,No_Pool,Minimum_Privacy,,0,7,2009,WD ,Normal,445000,-93.65486,42.058782
0528168030,Two_Story_1946_and_Newer,Residential_Low_Density,96,13262,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186,Good,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,1082,1082,GasA,Excellent,Y,SBrkr,1105,1295,0,2400,0,0,3,1,4,1,Good,10,Typ,1,Good,BuiltIn,Fin,3,730,Typical,Typical,Paved,114,40,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,290000,-93.6545189,42.058886
0528172060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9658,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383,Good,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,1598,1598,GasA,Good,Y,SBrkr,1606,0,0,1606,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,RFn,3,871,Typical,Typical,Paved,230,60,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,255900,-93.65048,42.0592
0528174050,One_Story_PUD_1946_and_Newer,Residential_Low_Density,47,6904,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240,Good,Typical,PConc,Good,Typical,Av,ALQ,836,Unf,0,522,1358,GasA,Excellent,Y,SBrkr,1358,0,0,1358,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484,Typical,Typical,Paved,192,36,0,0,0,0,No_Pool,No_Fence,,0,8,2009,WD ,Normal,213000,-93.649779,42.059177
0528174060,One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,5381,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135,Good,Typical,PConc,Good,Typical,Av,ALQ,900,Unf,0,406,1306,GasA,Excellent,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Good,5,Typ,1,Good,Attchd,RFn,2,624,Typical,Typical,Paved,170,63,0,0,0,0,No_Pool,No_Fence,,0,8,2009,WD ,Normal,196000,-93.649743,42.059179
0528174070,One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,5122,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135,Good,Typical,PConc,Good,Typical,Av,GLQ,881,Unf,0,425,1306,GasA,Excellent,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Good,5,Typ,1,Good,Attchd,RFn,2,624,Typical,Typical,Paved,170,63,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,184500,-93.649723,42.059183
0528175050,One_Story_PUD_1946_and_Newer,Residential_Low_Density,80,10307,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176,Good,Typical,PConc,Good,Typical,No,GLQ,876,Unf,0,474,1350,GasA,Excellent,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484,Typical,Typical,Paved,192,26,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,212500,-93.650258,42.058339
0528175060,One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,5001,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Good,Typical,PConc,Good,Typical,No,GLQ,904,Unf,0,410,1314,GasA,Excellent,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,626,Typical,Typical,Paved,172,62,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,230000,-93.650244,42.058336
0528176030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,14836,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,2146,Unf,0,346,2492,GasA,Excellent,Y,SBrkr,2492,0,0,2492,1,0,2,1,2,1,Excellent,8,Typ,1,Excellent,Attchd,Fin,3,949,Typical,Typical,Paved,226,235,0,0,0,0,No_Pool,No_Fence,,0,2,2009,WD ,Abnorml,552000,-93.655483,42.057177
0528178010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,117,15262,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,1557,Unf,0,643,2200,GasA,Excellent,Y,SBrkr,2200,0,0,2200,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,Fin,3,685,Typical,Typical,Paved,208,55,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,382500,-93.6552449,42.05851
0528180120,One_Story_PUD_1946_and_Newer,Residential_Low_Density,44,7390,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2008,2009,Hip,CompShg,MetalSd,MetalSd,BrkFace,308,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,800,Unf,0,1084,1884,GasA,Excellent,Y,SBrkr,1884,0,0,1884,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,Fin,2,649,Typical,Typical,Paved,231,90,0,0,0,0,No_Pool,No_Fence,,0,5,2009,New,Partial,320000,-93.654204,42.057164
0528180130,One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,6472,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,500,Excellent,Typical,PConc,Excellent,Typical,No,Unf,0,Unf,0,1451,1451,GasA,Excellent,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,RFn,2,539,Typical,Typical,Paved,192,42,0,0,0,0,No_Pool,No_Fence,,0,4,2009,WD ,Normal,248500,-93.654215,42.057089
0528186010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,129,16770,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,270,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,1196,Unf,0,516,1712,GasA,Excellent,Y,SBrkr,1712,0,0,1712,1,0,2,0,3,1,Good,8,Typ,1,Good,Attchd,RFn,3,701,Typical,Typical,Paved,218,183,0,0,0,0,No_Pool,No_Fence,,0,9,2009,WD ,Normal,286500,-93.654405,42.057019
0528186180,One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,Good,Typical,PConc,Good,Typical,No,GLQ,863,Unf,0,461,1324,GasA,Excellent,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,Fin,2,550,Typical,Typical,Paved,192,38,0,0,0,0,No_Pool,No_Fence,,0,12,2009,WD ,Normal,254000,-93.6514849,42.056983
0528188020,One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,3480,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163,Good,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,1405,1405,GasA,Excellent,Y,SBrkr,1405,0,0,1405,0,0,2,0,2,1,Good,6,Typ,1,Typical,Attchd,RFn,2,478,Typical,Typical,Paved,148,36,0,0,0,0,No_Pool,No_Fence,,0,11,2009,WD ,Normal,173000,-93.651014,42.057277
0528188060,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36,2268,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,Two_Story,Good,Average,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Good,Typical,PConc,Good,Typical,No,GLQ,567,Unf,0,197,764,GasA,Excellent,Y,SBrkr,764,862,0,1626,0,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,BuiltIn,RFn,2,474,Typical,Typical,Paved,0,27,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,173000,-93.650238,42.057467
0528218090,Two_Story_1946_and_Newer,Residential_Low_Density,63,10928,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Good,Good,No,Unf,0,Unf,0,728,728,GasA,Excellent,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,390,Typical,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,184000,-93.645752,42.06232
0528220040,Two_Story_1946_and_Newer,Residential_Low_Density,57,8918,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Good,Typical,Av,Unf,0,Unf,0,745,745,GasA,Excellent,Y,SBrkr,745,745,0,1490,0,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,Fin,2,392,Typical,Typical,Paved,36,20,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,167800,-93.64466,42.063183
0528221060,Two_Story_1946_and_Newer,Residential_Low_Density,149,12589,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,742,742,GasA,Excellent,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,390,Typical,Typical,Paved,36,24,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,174000,-93.644457,42.062058
0528221070,Two_Story_1946_and_Newer,Residential_Low_Density,122,11911,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Good,Typical,Av,Unf,0,Unf,0,684,684,GasA,Excellent,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,Good,6,Typ,1,Good,BuiltIn,Fin,2,400,Typical,Typical,Paved,100,38,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,174000,-93.645627,42.062404
0528228290,One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,3684,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,Good,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,1373,1373,GasA,Excellent,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Good,7,Typ,1,Typical,Attchd,Fin,3,660,Typical,Typical,Paved,143,20,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,174000,-93.641561,42.062562
